year,org_short,utility_parent_company,utility_entity_matched,contributor_name,amount_usd,contribution_date,match_type
2018,RSLC,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",399,2018-06-29,entity_simplified
2018,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",398,2018-10-03,entity_simplified
2018,RSLC,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,398,2018-10-03,entity_simplified
2018,DGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY,350,2018-12-07,entity_exact
2018,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,350,2018-11-30,entity_exact
2018,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,350,2018-12-04,entity_simplified
2018,DGA,Fortis,ITC Holdings,ITC HOLDINGS CORP.,350,2018-12-04,entity_simplified
2018,DGA,Fortis,ITC Holdings,ITC HOLDINGS CORP.,350,2018-12-04,entity_simplified
2018,DGA,Berkshire Hathaway Energy,NV Energy,NV ENERGY,350,2018-12-05,entity_exact
2018,DLCC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION,350,2018-09-24,entity_simplified
2018,RAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,350,2018-02-20,entity_exact
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,350,2018-10-03,entity_word_boundary
2018,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",349,2018-04-30,entity_simplified
2018,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",339,2018-08-30,entity_simplified
2018,RSLC,Alliant Energy,Alliant Energy,"ALLIANT ENERGY CORPORATION SERVICES, INC.",319,2018-04-30,entity_simplified
2018,RSLC,Duke Energy,Duke Energy,DUKE ENERGY,319,2018-06-29,entity_exact
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,300,2018-07-30,entity_word_boundary
2018,RSLC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC.,279,2018-01-29,entity_simplified
2018,RSLC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,275,2018-11-29,entity_simplified
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,275,2018-12-28,entity_word_boundary
2018,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,255,2018-10-03,entity_word_boundary
2018,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,250,2018-05-12,entity_exact
2018,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,250,2018-07-14,entity_exact
2018,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,250,2018-08-07,entity_exact
2018,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,250,2018-08-23,entity_exact
2018,DLCC,Fortis,ITC Holdings,ITC HOLDINGS CORP,250,2018-06-12,entity_exact
2018,DLCC,Fortis,ITC Holdings,ITC HOLDINGS CORP,250,2018-08-20,entity_exact
2018,DLCC,TXNM Energy,PNM Resources,PNM RESOURCES,250,2018-07-03,entity_exact
2018,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,250,2018-05-08,entity_simplified
2018,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,250,2018-06-05,entity_simplified
2018,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,250,2018-07-16,entity_simplified
2018,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,250,2018-07-23,entity_simplified
2018,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,250,2018-08-01,entity_simplified
2018,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,250,2018-06-19,entity_exact
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250,2018-04-30,entity_word_boundary
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250,2018-05-31,entity_word_boundary
2018,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250,2018-10-03,entity_word_boundary
2018,RSLC,Alliant Energy,Alliant Energy,"ALLIANT ENERGY CORPORATION SERVICES, INC.",100,2018-04-30,entity_simplified
2018,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",100,2018-02-28,entity_simplified
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2017-05-19,entity_word_boundary
2017,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE-IN-KIND,111105,2017-01-20,entity_simplified
2017,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,102500,2017-07-26,entity_word_boundary
2017,DGA,Eversource,Eversource Energy Service,EVERSOURCE ENERGY SERVICE COMPANY,100000,2017-10-03,entity_simplified
2017,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,100000,2017-02-22,entity_exact
2017,DGA,Essential Utilities,Peoples Natural Gas,PEOPLES NATURAL GAS CO,100000,2017-10-06,entity_simplified
2017,RGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,100000,2017-03-02,entity_simplified
2017,RGA,Fortis,ITC Holdings,"ITC HOLDINGS, INC.",100000,2017-07-10,entity_simplified
2017,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,100000,2017-04-04,entity_exact
2017,RGA,Southern Company,Southern Company,SOUTHERN COMPANY,100000,2017-06-27,entity_exact
2017,RGA,Xcel Energy,Xcel Energy,XCEL ENERGY,100000,2017-02-17,entity_exact
2017,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2017-07-07,entity_word_boundary
2017,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,75000,2017-03-07,entity_exact
2017,RGA,Eversource,Eversource Energy Service,EVERSOURCE ENERGY SERVICE CO.,60000,2017-11-21,entity_simplified
2017,DGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES,50000,2017-04-11,entity_exact
2017,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,50000,2017-03-10,entity_exact
2017,DGA,Exelon,Exelon Business Services,EXELON BUSINESS SERVICES,50000,2017-07-27,entity_exact
2017,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,50000,2017-10-25,entity_word_boundary
2017,DGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2017-06-27,entity_simplified
2017,DGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2017-11-13,entity_simplified
2017,DLCC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2017-02-15,entity_exact
2017,RAGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,50000,2017-02-27,entity_exact
2017,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2017-05-30,entity_word_boundary
2017,RAGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,50000,2017-09-29,entity_simplified
2017,RAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2017-05-09,entity_simplified
2017,RGA,American Electric Power,AEP Service Corporation,AEP SERVICE CORPORATION,50000,2017-03-21,entity_exact
2017,RGA,American Electric Power,AEP Service Corporation,AEP SERVICE CORPORATION,50000,2017-03-21,entity_exact
2017,RGA,Atmos Energy,Atmos Energy,ATMOS ENERGY CORPORATION PAC,50000,2017-08-04,entity_simplified
2017,RGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES SERVICES INC,50000,2017-02-17,entity_simplified
2017,RGA,DTE Energy,DTE Energy,DTE ENERGY COMPANY,50000,2017-07-28,entity_simplified
2017,RGA,DTE Energy,DTE Energy,DTE ENERGY COMPANY,50000,2017-11-29,entity_simplified
2017,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,50000,2017-06-20,entity_exact
2017,RGA,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY COMPANY,50000,2017-10-17,entity_simplified
2017,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,50000,2017-08-11,entity_simplified
2017,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,50000,2017-12-31,entity_simplified
2017,RGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORP.,50000,2017-08-18,entity_simplified
2017,RGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORP.,50000,2017-09-28,entity_simplified
2017,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2017-03-23,entity_exact
2017,RSLC,Alliant Energy,Wisconsin Power and Light,WISCONSIN POWER AND LIGHT CO.,50000,2017-10-11,entity_simplified
2017,RGA,Berkshire Hathaway Energy,Berkshire Hathaway Energy,BERKSHIRE HATHAWAY ENERGY,40000,2017-05-23,entity_exact
2017,RGA,Eversource,Eversource Energy Service,EVERSOURCE ENERGY SERVICE CO.,40000,2017-11-21,entity_simplified
2017,RAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",35000,2017-09-28,entity_simplified
2017,RSLC,FirstEnergy,FirstEnergy,FIRSTENERGY CORP.,30000,2017-10-03,entity_simplified
2017,RSLC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,30000,2017-09-29,entity_exact
2017,DAGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE EEI,25000,2017-04-10,entity_simplified
2017,DAGA,NextEra,NextEra,NEXTERA ENERGY,25000,2017-02-15,entity_word_boundary
2017,DGA,AES Corporation,AES Corporation,AES CORPORATION,25000,2017-10-13,entity_exact
2017,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,25000,2017-08-29,entity_simplified
2017,DGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,25000,2017-09-12,entity_simplified
2017,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,25000,2017-09-21,entity_word_boundary
2017,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,25000,2017-05-23,entity_word_boundary
2017,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,25000,2017-02-16,entity_exact
2017,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2017-03-24,entity_exact
2017,DLCC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2017-02-14,entity_exact
2017,DLCC,NextEra,NextEra,NEXTERA ENERGY RESOURCES,25000,2017-02-21,entity_word_boundary
2017,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,25000,2017-04-26,entity_exact
2017,GOPAC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2017-04-03,entity_exact
2017,RAGA,DTE Energy,DTE Energy,DTE ENERGY CORPORATION SERVICES LLC,25000,2017-06-23,entity_simplified
2017,RAGA,DTE Energy,DTE Energy,DTE ENERGY CORPORATION SERVICES LLC,25000,2017-11-29,entity_simplified
2017,RAGA,FirstEnergy,FirstEnergy,FIRSTENERGY CORP.,25000,2017-06-29,entity_simplified
2017,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP,25000,2017-01-25,entity_simplified
2017,RGA,Black Hills Corporation,Black Hills Corporation,BLACK HILLS CORPORATION PAC,25000,2017-01-25,entity_simplified
2017,RGA,Duke Energy,Duke Energy,DUKE ENERGY,25000,2017-08-03,entity_exact
2017,RGA,FirstEnergy,FirstEnergy,FIRSTENERGY,25000,2017-08-11,entity_exact
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,25000,2017-09-22,entity_word_boundary
2017,RSLC,Atmos Energy,Atmos Energy,ATMOS ENERGY CORPORATION PAC,25000,2017-11-13,entity_simplified
2017,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2017-03-24,entity_exact
2017,RSLC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2017-02-07,entity_exact
2017,RSLC,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,25000,2017-07-05,entity_simplified
2017,RSLC,Dominion Energy,SCANA Services,SCANA SERVICES INC.,25000,2017-05-02,entity_simplified
2017,RSLC,Alliant Energy,Wisconsin Power and Light,WISCONSIN POWER AND LIGHT CO.,25000,2017-09-13,entity_simplified
2017,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2017-01-12,entity_exact
2017,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,20000,2017-11-08,entity_exact
2017,RAGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,20000,2017-05-01,entity_exact
2017,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2017-02-09,entity_exact
2017,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",20000,2017-09-29,entity_simplified
2017,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,20000,2017-01-12,entity_word_boundary
2017,DAGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY,15000,2017-07-31,entity_exact
2017,DAGA,Dominion Energy,Dominion Energy,DOMINION ENERGY,15000,2017-06-21,entity_exact
2017,DAGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE NEI,15000,2017-04-26,entity_simplified
2017,RAGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,15000,2017-05-05,entity_simplified
2017,RAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2017-01-24,entity_exact
2017,RAGA,CenterPoint Energy,CenterPoint Energy,CENTERPOINT ENERGY,15000,2017-08-01,entity_exact
2017,RAGA,Berkshire Hathaway Energy,NV Energy,NV ENERGY,15000,2017-01-31,entity_exact
2017,RAGA,Berkshire Hathaway Energy,NV Energy,NV ENERGY,15000,2017-11-03,entity_exact
2017,RAGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,15000,2017-03-07,entity_simplified
2017,RAGA,Alliant Energy,Wisconsin Power and Light,WISCONSIN POWER AND LIGHT COMPANY,15000,2017-06-09,entity_simplified
2017,RGA,Ameren,Ameren,AMEREN CORP,15000,2017-05-23,entity_word_boundary
2017,RGA,FirstEnergy,FirstEnergy,FIRSTENERGY,15000,2017-05-19,entity_exact
2017,RGA,NRG Energy,NRG Energy,"NRG ENERGY, INC.",15000,2017-10-17,entity_simplified
2017,RGA,TXNM Energy,PNMR Services,PNMR SERVICES CO,15000,2017-04-19,entity_simplified
2017,RSLC,Exelon,Exelon,"EXELON GENERATION COMPANY, LLC",15000,2017-12-19,entity_word_boundary
2017,RSLC,Duke Energy,Piedmont Natural Gas,PIEDMONT NATURAL GAS CO.,15000,2017-05-31,entity_simplified
2017,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,12500,2017-02-15,entity_exact
2017,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,12500,2017-03-29,entity_exact
2017,RSLC,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,12500,2017-02-15,entity_simplified
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC-IN-KIND,12413,2017-05-17,entity_word_boundary
2017,RSLC,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",12000,2017-08-25,entity_simplified
2017,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",12000,2017-06-06,entity_simplified
2017,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2017-11-01,entity_exact
2017,DGA,Cleco Corporate,Cleco Corporate,CLECO CORPORATE HOLDINGS LLC,10000,2017-12-08,entity_simplified
2017,DGA,Vistra Energy,Dynegy,DYNEGY ADMINISTRATIVE SVC,10000,2017-11-15,entity_word_boundary
2017,DGA,Entergy,Entergy,ENTERGY,10000,2017-12-18,entity_word_boundary
2017,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,10000,2017-09-28,entity_word_boundary
2017,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,10000,2017-11-07,entity_word_boundary
2017,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,10000,2017-11-20,entity_word_boundary
2017,DGA,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,10000,2017-03-28,entity_exact
2017,DLCC,TXNM Energy,PNM Resources,PNM RESOURCES,10000,2017-10-27,entity_exact
2017,GOPAC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2017-01-03,entity_exact
2017,GOPAC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2017-01-19,entity_exact
2017,GOPAC,FirstEnergy,FirstEnergy,FIRSTENERGY,10000,2017-03-13,entity_exact
2017,RAGA,Berkshire Hathaway Energy,NV Energy,NV ENERGY,10000,2017-01-03,entity_exact
2017,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP. SERVICES INC.,10000,2017-09-05,entity_simplified
2017,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP. SERVICES INC.,10000,2017-09-19,entity_simplified
2017,RGA,Ameren,Ameren,AMEREN CORP,10000,2017-01-25,entity_word_boundary
2017,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2017-11-10,entity_exact
2017,RGA,Berkshire Hathaway Energy,Berkshire Hathaway Energy,BERKSHIRE HATHAWAY ENERGY PAC,10000,2017-01-18,entity_simplified
2017,RGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES SERVICES INC,10000,2017-01-25,entity_simplified
2017,RGA,Entergy,Entergy,ENTERGY,10000,2017-12-19,entity_word_boundary
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,10000,2017-01-18,entity_word_boundary
2017,RGA,NRG Energy,NRG Energy,NRG ENERGY INC,10000,2017-06-08,entity_simplified
2017,RGA,Sempra Energy,Oncor Electric Delivery Company LLC,ONCOR ELECTRIC DELIVERY COMPANY LLC,10000,2017-12-05,entity_exact
2017,RGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORP,10000,2017-05-31,entity_exact
2017,RGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,10000,2017-02-07,entity_exact
2017,RGA,Alta Gas,Washington Gas,WASHINGTON GAS,10000,2017-05-17,entity_exact
2017,RSLC,Atmos Energy,Atmos Energy,ATMOS ENERGY CORPORATION PAC,10000,2017-11-13,entity_simplified
2017,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",10000,2017-09-05,entity_simplified
2017,RSLC,Dominion Energy,Dominion Resources,"DOMINION RESOURCES SERVICES, INC.",10000,2017-04-05,entity_simplified
2017,RSLC,Exelon,Exelon,"EXELON GENERATION COMPANY, LLC",10000,2017-09-15,entity_word_boundary
2017,RSLC,Exelon,Exelon,"EXELON GENERATION COMPANY, LLC",10000,2017-12-19,entity_word_boundary
2017,RSLC,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,7500,2017-04-17,entity_simplified
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC-IN-KIND,7226,2017-08-10,entity_word_boundary
2017,RGA,Southern Company,Southern Company,SOUTHERN COMPANY-IN-KIND,5769,2017-01-12,entity_simplified
2017,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE-IN-KIND,5069,2017-01-10,entity_simplified
2017,DGA,Eversource,Eversource Energy Service,EVERSOURCE ENERGY SERVICE COMPANY,5000,2017-11-15,entity_simplified
2017,DGA,PG&E Corp,PG&E Corporation,PG E CORPORATION EMPLOYEES ENERGYPAC,5000,2017-09-25,entity_simplified
2017,DLCC,DTE Energy,DTE Energy,DTE ENERGY,5000,2017-12-20,entity_exact
2017,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,5000,2017-07-14,entity_exact
2017,DLCC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2017-05-10,entity_exact
2017,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,5000,2017-07-19,entity_exact
2017,GOPAC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2017-03-15,entity_exact
2017,RAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",5000,2017-08-24,entity_simplified
2017,RGA,Avangrid,Avangrid PAC,AVANGRID PAC,5000,2017-01-10,entity_exact
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,5000,2017-08-30,entity_word_boundary
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,5000,2017-10-31,entity_word_boundary
2017,RGA,PG&E Corp,Pacific Gas & Electric,PGANDE CORP EMPLOYEES ENERGY PAC,5000,2017-02-22,entity_word_boundary
2017,RGA,TXNM Energy,PNMR Services,PNMR SERVICES CO,5000,2017-03-06,entity_simplified
2017,RGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORP,5000,2017-02-14,entity_exact
2017,RGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,5000,2017-04-07,entity_exact
2017,RGA,Emera,TEPAC,TEPAC,5000,2017-01-25,entity_word_boundary
2017,RGA,Fortis,UniSource Energy,UNISOURCE ENERGY CORPORATION,5000,2017-07-18,entity_simplified
2017,RGA,CenterPoint Energy,Vectren,VECTREN CORPORATION EMPLOYEES FEDERAL PAC,5000,2017-10-31,entity_word_boundary
2017,RGA,CenterPoint Energy,Vectren,VECTREN CORPORATION EMPLOYEES FEDERAL PAC,5000,2017-12-21,entity_word_boundary
2017,RSLC,Pinnacle West Capital,APS,APS,5000,2017-05-16,entity_word_boundary
2017,RSLC,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,5000,2017-04-17,entity_simplified
2017,DGA,FirstEnergy,FirstEnergy,FIRSTENERGY CORPORATION,2500,2017-10-17,entity_simplified
2017,DLCC,CMS Energy,Consumers Energy,CONSUMERS ENERGY COMPANY,2500,2017-11-22,entity_simplified
2017,RSLC,American Electric Power,American Electric Power,THE AMERICAN ELECTRIC POWER COMPANY - VIRGINIA COM,2500,2017-10-11,entity_simplified
2017,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE IN-KIND,2337,2017-04-21,entity_simplified
2017,DLCC,TXNM Energy,PNM Resources,PNM RESOURCES,2000,2017-12-28,entity_exact
2017,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,2000,2017-05-09,entity_word_boundary
2017,DGA,Spire,Spire,SPIRE GROUP P.C.,1700,2017-10-17,entity_word_boundary
2017,DLCC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,1500,2017-05-10,entity_exact
2017,RSLC,Southern Company,Georgia Power,GEORGIA POWER COMPANY,1500,2017-10-16,entity_simplified
2017,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE IN-KIND,1427,2017-02-21,entity_simplified
